NAICS,Purchases from,In-region Purchases,% In-region Purchases,Imported Purchases,% Imported Purchases,Total Purchases,Cluster Name,Cluster ID,SBDC Region
512199,Other Motion Picture and Video Industries,0.0,0.0,106.6194687,1.0,106.6194687,Machinery Manufacturing,IC18,East Central IN SBDC
621310,Offices of Chiropractors,22.98959048,0.215906028,83.49002324,0.784093972,106.4796137,Machinery Manufacturing,IC18,East Central IN SBDC
337126,Household Furniture (except Wood and Upholstered) Manufacturing,12.75449265,0.128610884,86.41668381,0.871389116,99.17117646,Machinery Manufacturing,IC18,East Central IN SBDC
337121,Upholstered Household Furniture Manufacturing,0.0,0.0,89.74267489,1.0,89.74267489,Machinery Manufacturing,IC18,East Central IN SBDC
311613,Rendering and Meat Byproduct Processing,0.0,0.0,85.46218251,1.0,85.46218251,Machinery Manufacturing,IC18,East Central IN SBDC
114111,Finfish Fishing,0.0,0.0,83.93932236,1.0,83.93932236,Machinery Manufacturing,IC18,East Central IN SBDC
336991,"Motorcycle, Bicycle, and Parts Manufacturing",0.020133146,0.000250458,80.36526388,0.999749542,80.38539702,Machinery Manufacturing,IC18,East Central IN SBDC
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",0.078260481,0.001161735,67.28692945,0.998838265,67.36518993,Machinery Manufacturing,IC18,East Central IN SBDC
611410,Business and Secretarial Schools,0.0,0.0,64.91484201,1.0,64.91484201,Machinery Manufacturing,IC18,East Central IN SBDC
525920,"Trusts, Estates, and Agency Accounts",2.494463711,0.039187923,61.1594254,0.960812077,63.65388911,Machinery Manufacturing,IC18,East Central IN SBDC
114112,Shellfish Fishing,0.702892306,0.012123986,57.27245378,0.987876014,57.97534609,Machinery Manufacturing,IC18,East Central IN SBDC
212322,Industrial Sand Mining,0.0,0.0,53.02242617,1.0,53.02242617,Machinery Manufacturing,IC18,East Central IN SBDC
512290,Other Sound Recording Industries,0.00509456,9.9e-05,51.46713572,0.999901023,51.47223028,Machinery Manufacturing,IC18,East Central IN SBDC
812113,Nail Salons,51.34240251,0.999421721,0.029707396,0.000578279,51.3721099,Machinery Manufacturing,IC18,East Central IN SBDC
115310,Support Activities for Forestry,1.690718417,0.033262082,49.13948577,0.966737918,50.83020419,Machinery Manufacturing,IC18,East Central IN SBDC
624310,Vocational Rehabilitation Services,49.56709104,0.999508382,0.024380042,0.000491618,49.59147109,Machinery Manufacturing,IC18,East Central IN SBDC
525990,Other Financial Vehicles,4.024257602,0.086570436,42.46109932,0.913429564,46.48535692,Machinery Manufacturing,IC18,East Central IN SBDC
212323,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining",0.0,0.0,45.91031655,1.0,45.91031655,Machinery Manufacturing,IC18,East Central IN SBDC
812199,Other Personal Care Services,29.20829135,0.637796257,16.58735426,0.362203743,45.79564561,Machinery Manufacturing,IC18,East Central IN SBDC
114119,Other Marine Fishing,0.0,0.0,42.10078163,1.0,42.10078163,Machinery Manufacturing,IC18,East Central IN SBDC
811430,Footwear and Leather Goods Repair,0.0,0.0,41.67380183,1.0,41.67380183,Machinery Manufacturing,IC18,East Central IN SBDC
623990,Other Residential Care Facilities,31.90997773,0.936133996,2.176999008,0.063866004,34.08697674,Machinery Manufacturing,IC18,East Central IN SBDC
114210,Hunting and Trapping,0.0,0.0,31.24026736,1.0,31.24026736,Machinery Manufacturing,IC18,East Central IN SBDC
623220,Residential Mental Health and Substance Abuse Facilities,13.80455809,0.459109723,16.26354416,0.540890277,30.06810225,Machinery Manufacturing,IC18,East Central IN SBDC
327992,Ground or Treated Mineral and Earth Manufacturing,0.0,0.0,22.33393684,1.0,22.33393684,Machinery Manufacturing,IC18,East Central IN SBDC
512132,Drive-In Motion Picture Theaters,2.161101498,0.106033467,18.22021364,0.893966533,20.38131513,Machinery Manufacturing,IC18,East Central IN SBDC
621410,Family Planning Centers,0.0,0.0,19.33868086,1.0,19.33868086,Machinery Manufacturing,IC18,East Central IN SBDC
812111,Barber Shops,18.35096835,0.978313179,0.406796277,0.021686821,18.75776462,Machinery Manufacturing,IC18,East Central IN SBDC
722410,Drinking Places (Alcoholic Beverages),15.08973586,0.846630043,2.73355777,0.153369957,17.82329363,Machinery Manufacturing,IC18,East Central IN SBDC
485119,Other Urban Transit Systems,0.0,0.0,17.63150687,1.0,17.63150687,Machinery Manufacturing,IC18,East Central IN SBDC
525910,Open-End Investment Funds,1.339660435,0.076186861,16.24421704,0.923813139,17.58387748,Machinery Manufacturing,IC18,East Central IN SBDC
713920,Skiing Facilities,0.0,0.0,17.02068441,1.0,17.02068441,Machinery Manufacturing,IC18,East Central IN SBDC
485111,Mixed Mode Transit Systems,0.0,0.0,16.96127189,1.0,16.96127189,Machinery Manufacturing,IC18,East Central IN SBDC
623312,Assisted Living Facilities for the Elderly,12.94416155,0.922997691,1.079883879,0.077002309,14.02404543,Machinery Manufacturing,IC18,East Central IN SBDC
722320,Caterers,2.894520549,0.217238241,10.42965544,0.782761759,13.32417599,Machinery Manufacturing,IC18,East Central IN SBDC
624410,Child Care Services,8.524778026,0.709257105,3.494527765,0.290742895,12.01930579,Machinery Manufacturing,IC18,East Central IN SBDC
813940,Political Organizations,2.518620756,0.213927045,9.254648729,0.786072955,11.77326948,Machinery Manufacturing,IC18,East Central IN SBDC
337214,Office Furniture (except Wood) Manufacturing,0.0,0.0,11.46715108,1.0,11.46715108,Machinery Manufacturing,IC18,East Central IN SBDC
336213,Motor Home Manufacturing,0.0,0.0,10.12834436,1.0,10.12834436,Machinery Manufacturing,IC18,East Central IN SBDC
212312,Crushed and Broken Limestone Mining and Quarrying,3.35761993,0.376945549,5.549820243,0.623054451,8.907440173,Machinery Manufacturing,IC18,East Central IN SBDC
337910,Mattress Manufacturing,0.299523319,0.036772445,7.845796401,0.963227555,8.145319721,Machinery Manufacturing,IC18,East Central IN SBDC
812921,Photofinishing Laboratories (except One-Hour),6.924558914,0.871394111,1.021970475,0.128605889,7.94652939,Machinery Manufacturing,IC18,East Central IN SBDC
623311,Continuing Care Retirement Communities,6.625930795,0.86319998,1.050078182,0.13680002,7.676008977,Machinery Manufacturing,IC18,East Central IN SBDC
337211,Wood Office Furniture Manufacturing,0.0,0.0,6.693670127,1.0,6.693670127,Machinery Manufacturing,IC18,East Central IN SBDC
722330,Mobile Food Services,2.726712685,0.455632883,3.257738365,0.544367117,5.98445105,Machinery Manufacturing,IC18,East Central IN SBDC
491110,Postal Service,3.280374563,0.586770478,2.310183733,0.413229522,5.590558296,Machinery Manufacturing,IC18,East Central IN SBDC
525120,Health and Welfare Funds,0.376903816,0.07063545,4.958997888,0.92936455,5.335901705,Machinery Manufacturing,IC18,East Central IN SBDC
525110,Pension Funds,0.428874569,0.082865086,4.746701661,0.917134914,5.17557623,Machinery Manufacturing,IC18,East Central IN SBDC
812191,Diet and Weight Reducing Centers,3.251253943,0.744178324,1.117663883,0.255821676,4.368917826,Machinery Manufacturing,IC18,East Central IN SBDC
485112,Commuter Rail Systems,0.0,0.0,4.11989741,1.0,4.11989741,Machinery Manufacturing,IC18,East Central IN SBDC
722514,"Cafeterias, Grill Buffets, and Buffets",3.540718593,0.985001908,0.053912609,0.014998092,3.594631203,Machinery Manufacturing,IC18,East Central IN SBDC
212319,Other Crushed and Broken Stone Mining and Quarrying,0.0,0.0,3.161243608,1.0,3.161243608,Machinery Manufacturing,IC18,East Central IN SBDC
624229,Other Community Housing Services,0.787297951,0.251036794,2.348887541,0.748963206,3.136185491,Machinery Manufacturing,IC18,East Central IN SBDC
624230,Emergency and Other Relief Services,0.032020032,0.011520478,2.747381272,0.988479522,2.779401304,Machinery Manufacturing,IC18,East Central IN SBDC
327991,Cut Stone and Stone Product Manufacturing,0.031357526,0.012087378,2.562879674,0.987912622,2.5942372,Machinery Manufacturing,IC18,East Central IN SBDC
624221,Temporary Shelters,2.404714151,0.935180484,0.166676284,0.064819516,2.571390435,Machinery Manufacturing,IC18,East Central IN SBDC
212313,Crushed and Broken Granite Mining and Quarrying,0.0,0.0,2.333305746,1.0,2.333305746,Machinery Manufacturing,IC18,East Central IN SBDC
525190,Other Insurance Funds,0.286175059,0.123613198,2.028909933,0.876386802,2.315084992,Machinery Manufacturing,IC18,East Central IN SBDC
212311,Dimension Stone Mining and Quarrying,0.0,0.0,1.574208272,1.0,1.574208272,Machinery Manufacturing,IC18,East Central IN SBDC
624210,Community Food Services,0.160729673,0.115358616,1.232574775,0.884641384,1.393304449,Machinery Manufacturing,IC18,East Central IN SBDC
325211,Plastics Material and Resin Manufacturing,1711182.731,0.010227962,165593183.4,0.989772038,167304366.2,Chemicals and Chemical-based,IC03,Southeast IN SBDC
424210,Drugs and Druggists' Sundries Merchant Wholesalers,960764.8326,0.018010924,52382684.66,0.981989076,53343449.49,Chemicals and Chemical-based,IC03,Southeast IN SBDC
551114,"Corporate, Subsidiary, and Regional Managing Offices",7617630.291,0.207879145,29026884.02,0.792120855,36644514.31,Chemicals and Chemical-based,IC03,Southeast IN SBDC
326199,All Other Plastics Product Manufacturing,8177381.582,0.260610531,23200404.8,0.739389469,31377786.38,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325199,All Other Basic Organic Chemical Manufacturing,288468.4464,0.010021012,28497890.45,0.989978988,28786358.9,Chemicals and Chemical-based,IC03,Southeast IN SBDC
327310,Cement Manufacturing,8336553.301,0.326979739,17159073.23,0.673020261,25495626.54,Chemicals and Chemical-based,IC03,Southeast IN SBDC
493110,General Warehousing and Storage,9625822.081,0.433860372,12560629.39,0.566139628,22186451.47,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325110,Petrochemical Manufacturing,0.0,0.0,21868062.65,1.0,21868062.65,Chemicals and Chemical-based,IC03,Southeast IN SBDC
322211,Corrugated and Solid Fiber Box Manufacturing,2172400.362,0.101260527,19281175.1,0.898739473,21453575.46,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325180,Other Basic Inorganic Chemical Manufacturing,2335910.414,0.123395907,16594299.4,0.876604093,18930209.81,Chemicals and Chemical-based,IC03,Southeast IN SBDC
482110,Rail transportation,10311658.38,0.581753153,7413485.576,0.418246847,17725143.96,Chemicals and Chemical-based,IC03,Southeast IN SBDC
221122,Electric Power Distribution,10174413.02,0.591058795,7039463.344,0.408941205,17213876.36,Chemicals and Chemical-based,IC03,Southeast IN SBDC
541110,Offices of Lawyers,3169979.92,0.18446638,14014614.46,0.81553362,17184594.38,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325411,Medicinal and Botanical Manufacturing,0.0,0.0,15125841.43,1.0,15125841.43,Chemicals and Chemical-based,IC03,Southeast IN SBDC
332710,Machine Shops,1810842.655,0.130616406,12052979.7,0.869383594,13863822.35,Chemicals and Chemical-based,IC03,Southeast IN SBDC
522110,Commercial Banking,7417462.854,0.550167352,6064730.942,0.449832648,13482193.8,Chemicals and Chemical-based,IC03,Southeast IN SBDC
484121,"General Freight Trucking, Long-Distance, Truckload",11641556.88,0.86416127,1829952.766,0.13583873,13471509.64,Chemicals and Chemical-based,IC03,Southeast IN SBDC
326111,Plastics Bag and Pouch Manufacturing,1609892.754,0.130096347,10764726.43,0.869903653,12374619.18,Chemicals and Chemical-based,IC03,Southeast IN SBDC
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,0.0,0.0,12050985.57,1.0,12050985.57,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325414,Biological Product (except Diagnostic) Manufacturing,0.0,0.0,11938696.34,1.0,11938696.34,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,4053648.048,0.373252881,6806678.171,0.626747119,10860326.22,Chemicals and Chemical-based,IC03,Southeast IN SBDC
212321,Construction Sand and Gravel Mining,3275910.839,0.309066883,7323448.12,0.690933117,10599358.96,Chemicals and Chemical-based,IC03,Southeast IN SBDC
541990,"All Other Professional, Scientific, and Technical Services",3636418.688,0.364222005,6347653.216,0.635777995,9984071.904,Chemicals and Chemical-based,IC03,Southeast IN SBDC
324110,Petroleum Refineries,0.0,0.0,9659810.644,1.0,9659810.644,Chemicals and Chemical-based,IC03,Southeast IN SBDC
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,888127.0096,0.098076255,8167347.286,0.901923745,9055474.295,Chemicals and Chemical-based,IC03,Southeast IN SBDC
531110,Lessors of Residential Buildings and Dwellings,7666790.344,0.886783635,978825.1583,0.113216365,8645615.503,Chemicals and Chemical-based,IC03,Southeast IN SBDC
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),2765322.833,0.338029676,5415387.419,0.661970324,8180710.252,Chemicals and Chemical-based,IC03,Southeast IN SBDC
424690,Other Chemical and Allied Products Merchant Wholesalers,1743283.611,0.229485273,5853210.886,0.770514727,7596494.496,Chemicals and Chemical-based,IC03,Southeast IN SBDC
484110,"General Freight Trucking, Local",3324814.182,0.438193886,4262727.063,0.561806114,7587541.246,Chemicals and Chemical-based,IC03,Southeast IN SBDC
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",0.0,0.0,6458416.112,1.0,6458416.112,Chemicals and Chemical-based,IC03,Southeast IN SBDC
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,2500378.844,0.390653363,3900126.263,0.609346637,6400505.107,Chemicals and Chemical-based,IC03,Southeast IN SBDC
531210,Offices of Real Estate Agents and Brokers,3530699.487,0.552521478,2859458.414,0.447478522,6390157.9,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325193,Ethyl Alcohol Manufacturing,0.0,0.0,6379623.108,1.0,6379623.108,Chemicals and Chemical-based,IC03,Southeast IN SBDC
221112,Fossil Fuel Electric Power Generation,5549983.199,0.909230484,554061.1506,0.090769516,6104044.35,Chemicals and Chemical-based,IC03,Southeast IN SBDC
424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,528783.1561,0.087824882,5492097.775,0.912175118,6020880.931,Chemicals and Chemical-based,IC03,Southeast IN SBDC
327320,Ready-Mix Concrete Manufacturing,5254296.746,0.877087376,736322.7657,0.122912624,5990619.512,Chemicals and Chemical-based,IC03,Southeast IN SBDC
423830,Industrial Machinery and Equipment Merchant Wholesalers,2507195.272,0.426806443,3367119.223,0.573193557,5874314.495,Chemicals and Chemical-based,IC03,Southeast IN SBDC
531120,Lessors of Nonresidential Buildings (except Miniwarehouses),3385416.24,0.583971435,2411812.936,0.416028565,5797229.175,Chemicals and Chemical-based,IC03,Southeast IN SBDC
424910,Farm Supplies Merchant Wholesalers,3438666.616,0.597694455,2314551.582,0.402305545,5753218.198,Chemicals and Chemical-based,IC03,Southeast IN SBDC
424350,Clothing and Clothing Accessories Merchant Wholesalers,248280.0659,0.043332638,5481351.885,0.956667362,5729631.951,Chemicals and Chemical-based,IC03,Southeast IN SBDC
327390,Other Concrete Product Manufacturing,3123601.607,0.554376727,2510836.952,0.445623273,5634438.559,Chemicals and Chemical-based,IC03,Southeast IN SBDC
518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",293944.2787,0.053032674,5248757.169,0.946967326,5542701.447,Chemicals and Chemical-based,IC03,Southeast IN SBDC
531390,Other Activities Related to Real Estate,2660829.02,0.490272549,2766415.529,0.509727451,5427244.548,Chemicals and Chemical-based,IC03,Southeast IN SBDC
484122,"General Freight Trucking, Long-Distance, Less Than Truckload",1865481.991,0.353154597,3416856.129,0.646845403,5282338.12,Chemicals and Chemical-based,IC03,Southeast IN SBDC
322212,Folding Paperboard Box Manufacturing,148537.4368,0.028210516,5116784.054,0.971789484,5265321.491,Chemicals and Chemical-based,IC03,Southeast IN SBDC
331110,Iron and Steel Mills and Ferroalloy Manufacturing,2055129.991,0.399487987,3089279.993,0.600512013,5144409.984,Chemicals and Chemical-based,IC03,Southeast IN SBDC
325611,Soap and Other Detergent Manufacturing,3522636.431,0.692888134,1561353.693,0.307111866,5083990.125,Chemicals and Chemical-based,IC03,Southeast IN SBDC
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",1010137.501,0.201398053,4005489.451,0.798601947,5015626.952,Chemicals and Chemical-based,IC03,Southeast IN SBDC
322219,Other Paperboard Container Manufacturing,0.0,0.0,4773738.945,1.0,4773738.945,Chemicals and Chemical-based,IC03,Southeast IN SBDC
332322,Sheet Metal Work Manufacturing,919601.7188,0.195663548,3780311.616,0.804336452,4699913.334,Chemicals and Chemical-based,IC03,Southeast IN SBDC
541330,Engineering Services,1690097.377,0.367660713,2906796.759,0.632339287,4596894.137,Chemicals and Chemical-based,IC03,Southeast IN SBDC
